"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
33	0.7887001	1.913574	0	0.0001477933	0.029	2131	"tags=55%, list=14%, signal=63%"	"POSITIVE REGULATION OF AXONOGENESIS"	"GOBP"	"GO:0050772"
21	0.7881636	1.7618792	0	0.004019771	0.834	1503	"tags=57%, list=10%, signal=63%"	"ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS"
21	0.78816354	1.7626351	0	0.003959179	0.827	1503	"tags=57%, list=10%, signal=63%"	"PID_INTEGRIN_A9B1_PATHWAY"	"MSIGDB_C2"	"PID_INTEGRIN_A9B1_PATHWAY"
26	0.78810203	1.8097637	0.0015649452	0.0016867339	0.452	1451	"tags=46%, list=10%, signal=51%"	"URETERIC BUD DEVELOPMENT"	"GOBP"	"GO:0001657"
21	0.78681135	1.7574066	0	0.004239525	0.853	1680	"tags=48%, list=11%, signal=53%"	"BODY MORPHOGENESIS"	"GOBP"	"GO:0010171"
25	0.786532	1.8069355	0	0.001774592	0.477	1901	"tags=64%, list=12%, signal=73%"	"REGULATION OF SMOOTH MUSCLE CELL MIGRATION"	"GOBP"	"GO:0014910"
24	0.786495	1.8188988	0.0016025641	0.0014169139	0.374	1883	"tags=50%, list=12%, signal=57%"	"POSITIVE REGULATION OF KIDNEY DEVELOPMENT"	"GOBP"	"GO:0090184"
37	0.78598195	1.939792	0	5.7883284e-05	0.01	1485	"tags=43%, list=10%, signal=48%"	"REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY"	"GOBP"	"GO:0090109"
37	0.78598195	1.9436221	0	5.8722173e-05	0.01	1485	"tags=43%, list=10%, signal=48%"	"REGULATION OF FOCAL ADHESION ASSEMBLY"	"GOBP"	"GO:0051893"
61	0.7858326	2.1069353	0	0	0	982	"tags=36%, list=6%, signal=38%"	"INTEGRIN CELL SURFACE INTERACTIONS"	"REACTOME"	"R-HSA-216083.1"
52	0.7858267	2.0540433	0	0	0	1609	"tags=42%, list=11%, signal=47%"	"PROTEOGLYCAN METABOLIC PROCESS"	"GOBP"	"GO:0006029"
48	0.7853213	2.0209973	0	1.7315926e-05	0.002	1080	"tags=31%, list=7%, signal=34%"	"HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM"	"REACTOME"	"R-HSA-1638091.1"
47	0.7851544	2.0073829	0	1.627697e-05	0.002	1906	"tags=47%, list=13%, signal=53%"	"DIGESTIVE SYSTEM DEVELOPMENT"	"GOBP"	"GO:0055123"
86	0.78508985	2.2013724	0	0	0	1479	"tags=40%, list=10%, signal=44%"	"DEGRADATION OF THE EXTRACELLULAR MATRIX"	"REACTOME DATABASE ID RELEASE 60"	"1474228"
22	0.7846356	1.7415532	0.0015337423	0.00545216	0.94	1502	"tags=41%, list=10%, signal=45%"	"BLOOD COAGULATION"	"PANTHER PATHWAY"	"P00011"
17	0.7844518	1.6823388	0.0033557047	0.011932497	1	2371	"tags=59%, list=16%, signal=70%"	"MEMBRANE DEPOLARIZATION DURING CARDIAC MUSCLE CELL ACTION POTENTIAL"	"GOBP"	"GO:0086012"
17	0.7842553	1.7301102	0.0016313214	0.006321367	0.97	1130	"tags=47%, list=7%, signal=51%"	"REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0010640"
31	0.78250295	1.8612692	0	0.0006339352	0.149	1605	"tags=52%, list=11%, signal=58%"	"SMOOTH MUSCLE CONTRACTION"	"REACTOME"	"R-HSA-445355.2"
16	0.78211826	1.7107648	0.0062695923	0.008256394	0.994	2128	"tags=56%, list=14%, signal=65%"	"POSITIVE REGULATION OF AXON EXTENSION"	"GOBP"	"GO:0045773"
67	0.7819559	2.1355436	0	0	0	1303	"tags=43%, list=9%, signal=47%"	"GASTRULATION"	"GOBP"	"GO:0007369"
16	0.78158295	1.6441679	0.011006289	0.01859084	1	380	"tags=19%, list=2%, signal=19%"	"REGULATION OF EXECUTION PHASE OF APOPTOSIS"	"GOBP"	"GO:1900117"
61	0.7811465	2.0713105	0	0	0	1601	"tags=48%, list=11%, signal=53%"	"NEPHRON DEVELOPMENT"	"GOBP"	"GO:0072006"
60	0.78083676	2.10369	0	0	0	1448	"tags=40%, list=10%, signal=44%"	"EXTRACELLULAR MATRIX DISASSEMBLY"	"GOBP"	"GO:0022617"
16	0.78080565	1.6758403	0.005	0.0129530355	1	1692	"tags=50%, list=11%, signal=56%"	"REGULATION OF CARDIAC MUSCLE CELL DIFFERENTIATION"	"GOBP"	"GO:2000725"
20	0.7807715	1.7191539	0.0016583748	0.0073510166	0.992	1777	"tags=65%, list=12%, signal=74%"	"REGULATION OF HEART MORPHOGENESIS"	"GOBP"	"GO:2000826"
20	0.77975476	1.7203028	0.0015822785	0.007290825	0.989	1503	"tags=55%, list=10%, signal=61%"	"SYNDECAN INTERACTIONS"	"REACTOME DATABASE ID RELEASE 60"	"3000170"
15	0.7797464	1.6261158	0.008103727	0.02310567	1	2381	"tags=53%, list=16%, signal=63%"	"NEGATIVE REGULATION OF NOTCH SIGNALING PATHWAY"	"GOBP"	"GO:0045746"
20	0.779222	1.7044262	0.001607717	0.008966055	0.997	1861	"tags=45%, list=12%, signal=51%"	"REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION"	"GOBP"	"GO:1903053"
20	0.779152	1.7715137	0.0032520324	0.0034224803	0.779	1872	"tags=60%, list=12%, signal=68%"	"TRABECULA MORPHOGENESIS"	"GOBP"	"GO:0061383"
27	0.77893883	1.8112899	0	0.0016506508	0.443	761	"tags=26%, list=5%, signal=27%"	"AMB2 INTEGRIN SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"AMB2 INTEGRIN SIGNALING"
34	0.7780766	1.8908569	0	0.00028277023	0.061	1601	"tags=47%, list=11%, signal=52%"	"GLOMERULUS DEVELOPMENT"	"GOBP"	"GO:0032835"
53	0.7778454	2.0343823	0	9.310795e-06	0.001	1397	"tags=40%, list=9%, signal=43%"	"BONE DEVELOPMENT"	"GOBP"	"GO:0060348"
26	0.77775395	1.8124726	0	0.0016166773	0.432	2872	"tags=69%, list=19%, signal=85%"	"BONE MORPHOGENESIS"	"GOBP"	"GO:0060349"
46	0.7775132	2.0076056	0	1.6441383e-05	0.002	1906	"tags=46%, list=13%, signal=52%"	"DIGESTIVE TRACT DEVELOPMENT"	"GOBP"	"GO:0048565"
38	0.777395	1.9629235	0	2.5947234e-05	0.004	1881	"tags=53%, list=12%, signal=60%"	"BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE"	"GOBP"	"GO:0048754"
25	0.7770043	1.8385857	0	0.0009646502	0.247	1510	"tags=48%, list=10%, signal=53%"	"CHONDROCYTE DIFFERENTIATION"	"GOBP"	"GO:0002062"
27	0.77664566	1.8520113	0.0015197569	0.0007380436	0.183	1858	"tags=52%, list=12%, signal=59%"	"NEPHRON TUBULE DEVELOPMENT"	"GOBP"	"GO:0072080"
91	0.7766027	2.1975892	0	0	0	1609	"tags=38%, list=11%, signal=43%"	"GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0006024"
21	0.7763665	1.7293677	0.00311042	0.00637448	0.97	2624	"tags=57%, list=17%, signal=69%"	"SMOOTH MUSCLE CONTRACTION"	"GOBP"	"GO:0006939"
92	0.7752123	2.1969345	0	0	0	1609	"tags=38%, list=11%, signal=42%"	"AMINOGLYCAN BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0006023"
28	0.775016	1.8529009	0	0.00073742383	0.181	2324	"tags=54%, list=15%, signal=63%"	"MET PROMOTES CELL MOTILITY"	"REACTOME DATABASE ID RELEASE 60"	"8875878"
20	0.7749978	1.6916026	0.001510574	0.010710127	0.999	1861	"tags=50%, list=12%, signal=57%"	"POSITIVE REGULATION OF BMP SIGNALING PATHWAY"	"GOBP"	"GO:0030513"
28	0.77459115	1.8332933	0	0.0010649208	0.277	1080	"tags=32%, list=7%, signal=35%"	"HS-GAG BIOSYNTHESIS"	"REACTOME"	"R-HSA-2022928.1"
20	0.7742309	1.7313025	0	0.006260945	0.968	807	"tags=35%, list=5%, signal=37%"	"POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION"	"GOBP"	"GO:0035025"
16	0.7741347	1.6453224	0.01104101	0.018413004	1	807	"tags=38%, list=5%, signal=40%"	"POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION INVOLVED IN PHOSPHOLIPASE C-ACTIVATING G-PROTEIN COUPLED SIGNALING PATHWAY"	"GOBP"	"GO:0051482"
28	0.7740513	1.8593584	0	0.00065085466	0.155	1733	"tags=39%, list=11%, signal=44%"	"ST_WNT_BETA_CATENIN_PATHWAY"	"MSIGDB_C2"	"ST_WNT_BETA_CATENIN_PATHWAY"
18	0.77379906	1.6968974	0.0015772871	0.009959045	0.999	1692	"tags=39%, list=11%, signal=44%"	"NEGATIVE REGULATION OF STRIATED MUSCLE TISSUE DEVELOPMENT"	"GOBP"	"GO:0045843"
18	0.77379906	1.6871543	0.008333334	0.011284894	0.999	1692	"tags=39%, list=11%, signal=44%"	"NEGATIVE REGULATION OF MUSCLE TISSUE DEVELOPMENT"	"GOBP"	"GO:1901862"
24	0.773729	1.7829411	0.0015873016	0.0027546	0.683	1264	"tags=38%, list=8%, signal=41%"	"OVULATION CYCLE"	"GOBP"	"GO:0042698"
40	0.7735923	1.9254448	0	9.439923e-05	0.018	1485	"tags=40%, list=10%, signal=44%"	"REGULATION OF ADHERENS JUNCTION ORGANIZATION"	"GOBP"	"GO:1903391"
37	0.7731871	1.9375179	0	6.7881374e-05	0.012	2298	"tags=49%, list=15%, signal=57%"	"ODONTOGENESIS"	"GOBP"	"GO:0042476"
23	0.77317965	1.7528472	0.0015625	0.004616463	0.886	1783	"tags=52%, list=12%, signal=59%"	"ADHERENS JUNCTION ASSEMBLY"	"GOBP"	"GO:0034333"
40	0.7728146	1.9369236	0	6.694508e-05	0.012	1503	"tags=52%, list=10%, signal=58%"	"NON-INTEGRIN MEMBRANE-ECM INTERACTIONS"	"REACTOME"	"R-HSA-3000171.2"
21	0.7725933	1.7257314	0.0016	0.0067571476	0.977	1765	"tags=48%, list=12%, signal=54%"	"RESPONSE TO FATTY ACID"	"GOBP"	"GO:0070542"
20	0.7724144	1.6804229	0	0.012215348	1	365	"tags=25%, list=2%, signal=26%"	"HS-GAG DEGRADATION"	"REACTOME"	"R-HSA-2024096.1"
23	0.7723594	1.7486254	0	0.0049380185	0.913	982	"tags=30%, list=6%, signal=32%"	"PID_INTEGRIN2_PATHWAY"	"MSIGDB_C2"	"PID_INTEGRIN2_PATHWAY"
23	0.77235925	1.7972572	0	0.0021245084	0.562	982	"tags=30%, list=6%, signal=32%"	"BETA2 INTEGRIN CELL SURFACE INTERACTIONS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"BETA2 INTEGRIN CELL SURFACE INTERACTIONS"
33	0.7718757	1.8823642	0	0.0003537738	0.079	2246	"tags=64%, list=15%, signal=74%"	"PALATE DEVELOPMENT"	"GOBP"	"GO:0060021"
26	0.7717223	1.8317729	0	0.0010914893	0.289	2110	"tags=46%, list=14%, signal=53%"	"CELL-SUBSTRATE JUNCTION ASSEMBLY"	"GOBP"	"GO:0007044"
29	0.77151924	1.854958	0	0.0007059902	0.171	1451	"tags=45%, list=10%, signal=49%"	"MESONEPHROS DEVELOPMENT"	"GOBP"	"GO:0001823"
34	0.77111787	1.880891	0	0.00038085444	0.086	1858	"tags=50%, list=12%, signal=57%"	"KIDNEY MORPHOGENESIS"	"GOBP"	"GO:0060993"
26	0.7710613	1.7918396	0	0.0023341922	0.604	1861	"tags=50%, list=12%, signal=57%"	"HEART VALVE DEVELOPMENT"	"GOBP"	"GO:0003170"
26	0.7710613	1.785982	0	0.00260009	0.655	1861	"tags=50%, list=12%, signal=57%"	"HEART VALVE MORPHOGENESIS"	"GOBP"	"GO:0003179"
39	0.77094835	1.9360001	0	6.603426e-05	0.012	1881	"tags=51%, list=12%, signal=58%"	"MORPHOGENESIS OF A BRANCHING EPITHELIUM"	"GOBP"	"GO:0061138"
19	0.7697793	1.7028797	0.0033333334	0.009188283	0.999	1259	"tags=32%, list=8%, signal=34%"	"POSITIVE REGULATION OF EMBRYONIC DEVELOPMENT"	"GOBP"	"GO:0040019"
20	0.7677408	1.7211525	0.0015898251	0.00722207	0.987	2245	"tags=55%, list=15%, signal=64%"	"NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION"	"GOBP"	"GO:0045668"
77	0.76604104	2.0884256	0	0	0	1894	"tags=44%, list=12%, signal=50%"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS"	"GOBP"	"GO:0090288"
33	0.7659578	1.836835	0.0014409221	0.0009852003	0.256	1962	"tags=48%, list=13%, signal=56%"	"HALLMARK_HEDGEHOG_SIGNALING"	"MSIGDB_C2"	"HALLMARK_HEDGEHOG_SIGNALING"
31	0.76513326	1.8495597	0	0.000778255	0.197	1853	"tags=45%, list=12%, signal=51%"	"BIOCARTA_ALK_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_ALK_PATHWAY"
19	0.7650257	1.6973829	0	0.009903462	0.999	1692	"tags=37%, list=11%, signal=41%"	"NEGATIVE REGULATION OF MUSCLE ORGAN DEVELOPMENT"	"GOBP"	"GO:0048635"
48	0.76464057	1.9623954	0	2.5741305e-05	0.004	1647	"tags=42%, list=11%, signal=47%"	"SYNAPSE ASSEMBLY"	"GOBP"	"GO:0007416"
23	0.7640262	1.7518228	0.0015649452	0.00469764	0.896	1451	"tags=52%, list=10%, signal=58%"	"GLYPICAN 1 NETWORK"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"GLYPICAN 1 NETWORK"
20	0.76316327	1.7088248	0.0031347962	0.008440415	0.994	1945	"tags=60%, list=13%, signal=69%"	"CAMP METABOLIC PROCESS"	"GOBP"	"GO:0046058"
92	0.76280105	2.156168	0	0	0	2255	"tags=47%, list=15%, signal=55%"	"ALZHEIMER DISEASE-PRESENILIN PATHWAY"	"PANTHER PATHWAY"	"P00004"
32	0.7625188	1.8327819	0.0014662757	0.001072523	0.282	2854	"tags=69%, list=19%, signal=84%"	"CARDIAC SEPTUM MORPHOGENESIS"	"GOBP"	"GO:0060411"
42	0.7622361	1.9144769	0	0.0001487	0.029	1881	"tags=48%, list=12%, signal=54%"	"MORPHOGENESIS OF A BRANCHING STRUCTURE"	"GOBP"	"GO:0001763"
23	0.7618116	1.7446524	0.0030349013	0.0052503934	0.93	1716	"tags=35%, list=11%, signal=39%"	"LAMELLIPODIUM ORGANIZATION"	"GOBP"	"GO:0097581"
35	0.761798	1.9078438	0	0.00015593185	0.031	2159	"tags=57%, list=14%, signal=66%"	"MUSCLE TISSUE MORPHOGENESIS"	"GOBP"	"GO:0060415"
35	0.761798	1.8753113	0	0.00042729275	0.099	2159	"tags=57%, list=14%, signal=66%"	"MUSCLE ORGAN MORPHOGENESIS"	"GOBP"	"GO:0048644"
24	0.7617486	1.7613924	0.003003003	0.004044331	0.836	1872	"tags=58%, list=12%, signal=66%"	"PID_GLYPICAN_1PATHWAY"	"MSIGDB_C2"	"PID_GLYPICAN_1PATHWAY"
184	0.7614986	2.2812555	0	0	0	1451	"tags=42%, list=10%, signal=46%"	"SKELETAL SYSTEM DEVELOPMENT"	"GOBP"	"GO:0001501"
15	0.7610265	1.5982811	0.012323944	0.031104382	1	1783	"tags=40%, list=12%, signal=45%"	"REGULATION OF ACTIVIN RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0032925"
62	0.7610167	2.03994	0	0	0	1894	"tags=40%, list=12%, signal=46%"	"NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY"	"GOBP"	"GO:0090101"
34	0.76007813	1.8385776	0.0014858841	0.0009606475	0.247	1861	"tags=44%, list=12%, signal=50%"	"POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION"	"GOBP"	"GO:0010718"
25	0.76007247	1.7406209	0	0.005493038	0.942	1235	"tags=40%, list=8%, signal=43%"	"REGULATION OF GASTRULATION"	"GOBP"	"GO:0010470"
23	0.7596744	1.7287165	0.001545595	0.006432828	0.97	1777	"tags=48%, list=12%, signal=54%"	"REGULATION OF CARDIOCYTE DIFFERENTIATION"	"GOBP"	"GO:1905207"
79	0.759133	2.0821788	0	0	0	2018	"tags=46%, list=13%, signal=52%"	"POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION"	"REACTOME"	"R-HSA-8957275.1"
15	0.7590423	1.5789135	0.00952381	0.037518173	1	1861	"tags=60%, list=12%, signal=68%"	"SEMI-LUNAR VALVE DEVELOPMENT"	"GOBP"	"GO:1905314"
27	0.75856644	1.7731642	0	0.0033099533	0.759	2481	"tags=56%, list=16%, signal=66%"	"REGULATION OF SMOOTHENED SIGNALING PATHWAY"	"GOBP"	"GO:0008589"
28	0.7583148	1.8076067	0	0.0017556074	0.469	1503	"tags=43%, list=10%, signal=47%"	"PID_SYNDECAN_4_PATHWAY"	"MSIGDB_C2"	"PID_SYNDECAN_4_PATHWAY"
28	0.7583148	1.7893975	0	0.0024259107	0.628	1503	"tags=43%, list=10%, signal=47%"	"SYNDECAN-4-MEDIATED SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"SYNDECAN-4-MEDIATED SIGNALING EVENTS"
48	0.75823563	1.9889798	0	1.4933e-05	0.002	1601	"tags=46%, list=11%, signal=51%"	"KIDNEY EPITHELIUM DEVELOPMENT"	"GOBP"	"GO:0072073"
27	0.7582122	1.7304797	0	0.0063226023	0.968	1861	"tags=52%, list=12%, signal=59%"	"VENTRICULAR SEPTUM DEVELOPMENT"	"GOBP"	"GO:0003281"
20	0.7562352	1.6832645	0.0016129032	0.011834716	0.999	569	"tags=20%, list=4%, signal=21%"	"REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS"	"GOBP"	"GO:0051043"
107	0.75620955	2.162863	0	0	0	1896	"tags=47%, list=12%, signal=53%"	"KIDNEY DEVELOPMENT"	"GOBP"	"GO:0001822"
90	0.7555072	2.1307242	0	0	0	2018	"tags=46%, list=13%, signal=52%"	"REGULATION OF IGF ACTIVITY BY IGFBP"	"REACTOME DATABASE ID RELEASE 60"	"381426"
145	0.75465924	2.226138	0	0	0	1894	"tags=39%, list=12%, signal=44%"	"REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS"	"GOBP"	"GO:0090287"
43	0.7544897	1.9127054	0	0.00014601265	0.029	1601	"tags=47%, list=11%, signal=52%"	"NEPHRON EPITHELIUM DEVELOPMENT"	"GOBP"	"GO:0072009"
116	0.7541168	2.183052	0	0	0	1906	"tags=46%, list=13%, signal=52%"	"RENAL SYSTEM DEVELOPMENT"	"GOBP"	"GO:0072001"
77	0.7538799	2.043257	0	0	0	1816	"tags=38%, list=12%, signal=43%"	"MUCOPOLYSACCHARIDE METABOLIC PROCESS"	"GOBP"	"GO:1903510"
31	0.7538695	1.7976179	0	0.002120018	0.56	2159	"tags=55%, list=14%, signal=64%"	"CARDIAC MUSCLE TISSUE MORPHOGENESIS"	"GOBP"	"GO:0055008"
25	0.75382763	1.7501421	0	0.004853375	0.903	1965	"tags=44%, list=13%, signal=50%"	"POSITIVE REGULATION OF GLUCOSE TRANSPORT"	"GOBP"	"GO:0010828"
16	0.7530659	1.5843893	0.02152318	0.03564228	1	1883	"tags=44%, list=12%, signal=50%"	"POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION"	"GOBP"	"GO:0031954"
39	0.7523495	1.8913554	0	0.00028432393	0.061	910	"tags=28%, list=6%, signal=30%"	"SULFUR COMPOUND CATABOLIC PROCESS"	"GOBP"	"GO:0044273"
48	0.7520594	1.9390594	0	6.2770814e-05	0.011	1451	"tags=50%, list=10%, signal=55%"	"POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION"	"GOBP"	"GO:0001938"
21	0.7520451	1.6699905	0.0015360983	0.013792936	1	2138	"tags=48%, list=14%, signal=55%"	"REGULATION OF SYNAPSE ASSEMBLY"	"GOBP"	"GO:0051963"
26	0.75179493	1.762624	0	0.003950441	0.827	1485	"tags=42%, list=10%, signal=47%"	"CELLULAR RESPONSE TO KETONE"	"GOBP"	"GO:1901655"
157	0.75167197	2.2171464	0	0	0	1293	"tags=34%, list=9%, signal=37%"	"NABA_ECM_REGULATORS"	"MSIGDB_C2"	"NABA_ECM_REGULATORS"
19	0.751565	1.6227428	0.009448819	0.023985814	1	2204	"tags=47%, list=14%, signal=55%"	"SKIN EPIDERMIS DEVELOPMENT"	"GOBP"	"GO:0098773"
19	0.75156206	1.6504977	0.009584664	0.017258441	1	1685	"tags=42%, list=11%, signal=47%"	"PROTEIN LOCALIZATION TO CELL SURFACE"	"GOBP"	"GO:0034394"
16	0.7506222	1.6285754	0.013179571	0.022482153	1	1861	"tags=50%, list=12%, signal=57%"	"CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN HEART DEVELOPMENT"	"GOBP"	"GO:0061311"
43	0.75048155	1.922235	0	0.00012274299	0.024	1485	"tags=42%, list=10%, signal=46%"	"RESPONSE TO KETONE"	"GOBP"	"GO:1901654"
15	0.7504507	1.5455786	0.018062398	0.05115924	1	1861	"tags=53%, list=12%, signal=61%"	"REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS"	"GOBP"	"GO:2001026"
45	0.7504069	1.9169141	0	0.00014739032	0.028	2025	"tags=38%, list=13%, signal=43%"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS"	"GOBP"	"GO:1903845"
45	0.7504069	1.9062773	0	0.0001626905	0.033	2025	"tags=38%, list=13%, signal=43%"	"NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0030512"
17	0.75037336	1.6254388	0.023372287	0.023311732	1	1316	"tags=41%, list=9%, signal=45%"	"BIOCARTA_SPRY_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_SPRY_PATHWAY"
27	0.7501581	1.7574451	0.001497006	0.0042508305	0.853	1451	"tags=44%, list=10%, signal=49%"	"REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY"	"GOBP"	"GO:0043551"
17	0.7500265	1.5737935	0.012861736	0.03939972	1	3033	"tags=65%, list=20%, signal=81%"	"HEDGEHOG SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P00025"
19	0.7497863	1.6236339	0.001610306	0.023733502	1	2438	"tags=53%, list=16%, signal=63%"	"S1P1 PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"S1P1 PATHWAY"
29	0.7495374	1.7902381	0	0.002387815	0.62	1693	"tags=41%, list=11%, signal=46%"	"PID_SYNDECAN_2_PATHWAY"	"MSIGDB_C2"	"PID_SYNDECAN_2_PATHWAY"
142	0.7494962	2.2137916	0	0	0	1917	"tags=39%, list=13%, signal=44%"	"HALLMARK_UV_RESPONSE_DN"	"MSIGDB_C2"	"HALLMARK_UV_RESPONSE_DN"
37	0.7493246	1.8838986	0	0.0003407233	0.076	2385	"tags=51%, list=16%, signal=61%"	"APPENDAGE MORPHOGENESIS"	"GOBP"	"GO:0035107"
37	0.7493246	1.883473	0	0.00034318547	0.076	2385	"tags=51%, list=16%, signal=61%"	"LIMB MORPHOGENESIS"	"GOBP"	"GO:0035108"
26	0.74926275	1.7595206	0.0015174507	0.0041722804	0.845	1262	"tags=46%, list=8%, signal=50%"	"EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS"	"GOBP"	"GO:0048704"
21	0.7491544	1.6656148	0.004680187	0.014374306	1	2797	"tags=57%, list=18%, signal=70%"	"REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE"	"GOBP"	"GO:0060688"
70	0.74895436	2.046368	0	0	0	2378	"tags=49%, list=16%, signal=57%"	"REGULATION OF AXONOGENESIS"	"GOBP"	"GO:0050770"
32	0.74815154	1.8154229	0	0.0015319188	0.405	1481	"tags=56%, list=10%, signal=62%"	"POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION"	"GOBP"	"GO:0045669"
30	0.74796355	1.7489783	0.0014749262	0.0049281493	0.91	1861	"tags=47%, list=12%, signal=53%"	"REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT"	"GOBP"	"GO:0055024"
35	0.7476111	1.8220565	0	0.0013426078	0.354	2378	"tags=51%, list=16%, signal=61%"	"REGULATION OF AXON EXTENSION"	"GOBP"	"GO:0030516"
123	0.7474942	2.1700401	0	0	0	1896	"tags=51%, list=12%, signal=58%"	"ANGIOGENESIS"	"GOBP"	"GO:0001525"
16	0.7471686	1.6338822	0.010016695	0.021096883	1	2378	"tags=69%, list=16%, signal=81%"	"CRMPS IN SEMA3A SIGNALING"	"REACTOME"	"R-HSA-399956.1"
123	0.74690646	2.1777267	0	0	0	1906	"tags=44%, list=13%, signal=50%"	"UROGENITAL SYSTEM DEVELOPMENT"	"GOBP"	"GO:0001655"
15	0.74680454	1.5684553	0.018771332	0.041567232	1	3079	"tags=60%, list=20%, signal=75%"	"REGULATION OF GLUTAMATE RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:1900449"
15	0.7468044	1.5342252	0.027874565	0.056052413	1	3079	"tags=60%, list=20%, signal=75%"	"REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY"	"GOBP"	"GO:0099601"
25	0.7462561	1.7049651	0.0030257185	0.008912255	0.997	1086	"tags=28%, list=7%, signal=30%"	"CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS"	"GOBP"	"GO:0071322"
16	0.74618137	1.590767	0.015	0.03340292	1	1600	"tags=44%, list=11%, signal=49%"	"REGULATION OF MESONEPHROS DEVELOPMENT"	"GOBP"	"GO:0061217"
15	0.7461738	1.5932992	0.017035775	0.032614097	1	2408	"tags=80%, list=16%, signal=95%"	"LENS DEVELOPMENT IN CAMERA-TYPE EYE"	"GOBP"	"GO:0002088"
17	0.7461719	1.5822753	0.0117252935	0.036264375	1	982	"tags=18%, list=6%, signal=19%"	"PID_ANTHRAX_PATHWAY"	"MSIGDB_C2"	"PID_ANTHRAX_PATHWAY"
21	0.74564046	1.6768718	0.004702194	0.012837816	1	2362	"tags=62%, list=16%, signal=73%"	"CGMP METABOLIC PROCESS"	"GOBP"	"GO:0046068"
22	0.7451972	1.668346	0.004702194	0.01407054	1	1443	"tags=45%, list=9%, signal=50%"	"NEGATIVE REGULATION OF CELL-MATRIX ADHESION"	"GOBP"	"GO:0001953"
30	0.74517256	1.8163629	0	0.0015019192	0.396	2120	"tags=47%, list=14%, signal=54%"	"EMBRYONIC LIMB MORPHOGENESIS"	"GOBP"	"GO:0030326"
30	0.74517256	1.7895718	0	0.002423427	0.626	2120	"tags=47%, list=14%, signal=54%"	"EMBRYONIC APPENDAGE MORPHOGENESIS"	"GOBP"	"GO:0035113"
19	0.7449581	1.63947	0.003241491	0.019767279	1	1988	"tags=53%, list=13%, signal=60%"	"CRANIAL SKELETAL SYSTEM DEVELOPMENT"	"GOBP"	"GO:1904888"
109	0.7448563	2.166484	0	0	0	1609	"tags=33%, list=11%, signal=37%"	"GLYCOSAMINOGLYCAN METABOLISM"	"REACTOME DATABASE ID RELEASE 60"	"1630316"
